Section name,Ti,TiD
BISH-BABOGAYA11-1A-1U-10A,0.167845118,1678.45118
BISH-BABOGAYA11-1A-1U-10A,0.161658031,1616.58031
BISH-BABOGAYA11-1A-1U-10A,0.172550853,1725.50853
BISH-BABOGAYA11-1A-1U-10A,0.166069856,1660.69856
BISH-BABOGAYA11-1A-1U-10A,0.184483591,1844.83591
BISH-BABOGAYA11-1A-1U-10A,0.176791604,1767.91604
BISH-BABOGAYA11-1A-1U-10A,0.172803347,1728.03347
BISH-BABOGAYA11-1A-1U-10A,0.170511001,1705.11001
BISH-BABOGAYA11-1A-1U-10A,0.169797688,1697.97688
BISH-BABOGAYA11-1A-1U-10A,0.16064379,1606.4379
BISH-BABOGAYA11-1A-1U-10A,0.176514866,1765.14866
BISH-BABOGAYA11-1A-1U-10A,0.175165459,1751.65459
BISH-BABOGAYA11-1A-1U-10A,0.160224789,1602.24789
BISH-BABOGAYA11-1A-1U-10A,0.159425649,1594.25649
BISH-BABOGAYA11-1A-1U-10A,0.178375343,1783.75343
BISH-BABOGAYA11-1A-1U-10A,0.177488092,1774.88092
BISH-BABOGAYA11-1A-1U-10A,0.175328384,1753.28384
BISH-BABOGAYA11-1A-1U-10A,0.20036043,2003.6043
BISH-BABOGAYA11-1A-1U-10A,0.196697364,1966.97364
BISH-BABOGAYA11-1A-1U-10A,0.19259962,1925.9962
BISH-BABOGAYA11-1A-1U-10A,0.205386173,2053.86173
BISH-BABOGAYA11-1A-1U-10A,0.195748171,1957.48171
BISH-BABOGAYA11-1A-1U-10A,0.197159198,1971.59198
BISH-BABOGAYA11-1A-1U-10A,0.184645889,1846.45889
BISH-BABOGAYA11-1A-1U-10A,0.187391412,1873.91412
BISH-BABOGAYA11-1A-1U-10A,0.193102574,1931.02574
BISH-BABOGAYA11-1A-1U-10A,0.190964966,1909.64966
BISH-BABOGAYA11-1A-1U-10A,0.193116033,1931.16033
BISH-BABOGAYA11-1A-1U-10A,0.20526449,2052.6449
BISH-BABOGAYA11-1A-1U-10A,0.205296745,2052.96745
BISH-BABOGAYA11-1A-1U-10A,0.216557621,2165.57621
BISH-BABOGAYA11-1A-1U-10A,0.212860168,2128.60168
BISH-BABOGAYA11-1A-1U-10A,0.207686434,2076.86434
BISH-BABOGAYA11-1A-1U-10A,0.208276043,2082.76043
BISH-BABOGAYA11-1A-1U-10A,0.223015873,2230.15873
BISH-BABOGAYA11-1A-1U-10A,0.206818038,2068.18038
BISH-BABOGAYA11-1A-1U-10A,0.216139261,2161.39261
BISH-BABOGAYA11-1A-1U-10A,0.202266397,2022.66397
BISH-BABOGAYA11-1A-1U-10A,0.198953214,1989.53214
BISH-BABOGAYA11-1A-1U-10A,0.19427442,1942.7442
BISH-BABOGAYA11-1A-1U-10A,0.207536343,2075.36343
BISH-BABOGAYA11-1A-1U-10A,0.205678714,2056.78714
BISH-BABOGAYA11-1A-1U-10A,0.19053146,1905.3146
BISH-BABOGAYA11-1A-1U-10A,0.195534793,1955.34793
BISH-BABOGAYA11-1A-1U-10A,0.199628876,1996.28876
BISH-BABOGAYA11-1A-1U-10A,0.188075018,1880.75018
BISH-BABOGAYA11-1A-1U-10A,0.183143756,1831.43756
BISH-BABOGAYA11-1A-1U-10A,0.184008696,1840.08696
BISH-BABOGAYA11-1A-1U-10A,0.189132706,1891.32706
BISH-BABOGAYA11-1A-1U-10A,0.178975132,1789.75132
BISH-BABOGAYA11-1A-1U-10A,0.192221809,1922.21809
BISH-BABOGAYA11-1A-1U-10A,0.186261234,1862.61234
BISH-BABOGAYA11-1A-1U-10A,0.196715215,1967.15215
BISH-BABOGAYA11-1A-1U-10A,0.212348456,2123.48456
BISH-BABOGAYA11-1A-1U-10A,0.207527845,2075.27845
BISH-BABOGAYA11-1A-1U-10A,0.197438499,1974.38499
BISH-BABOGAYA11-1A-1U-10A,0.198126756,1981.26756
BISH-BABOGAYA11-1A-1U-10A,0.208804549,2088.04549
BISH-BABOGAYA11-1A-1U-10A,0.214191939,2141.91939
BISH-BABOGAYA11-1A-1U-10A,0.212469656,2124.69656
BISH-BABOGAYA11-1A-1U-10A,0.210212329,2102.12329
BISH-BABOGAYA11-1A-1U-10A,0.210553644,2105.53644
BISH-BABOGAYA11-1A-1U-10A,0.218165162,2181.65162
BISH-BABOGAYA11-1A-1U-10A,0.210398724,2103.98724
BISH-BABOGAYA11-1A-1U-10A,0.207792208,2077.92208
BISH-BABOGAYA11-1A-1U-10A,0.208921227,2089.21227
BISH-BABOGAYA11-1A-1U-10A,0.221048613,2210.48613
BISH-BABOGAYA11-1A-1U-10A,0.224329502,2243.29502
BISH-BABOGAYA11-1A-1U-10A,0.206858407,2068.58407
BISH-BABOGAYA11-1A-1U-10A,0.223718506,2237.18506
BISH-BABOGAYA11-1A-1U-10A,0.20360262,2036.0262
BISH-BABOGAYA11-1A-1U-10A,0.198233216,1982.33216
BISH-BABOGAYA11-1A-1U-10A,0.199013842,1990.13842
BISH-BABOGAYA11-1A-1U-10A,0.20116066,2011.6066
BISH-BABOGAYA11-1A-1U-10A,0.207343796,2073.43796
BISH-BABOGAYA11-1A-1U-10A,0.205457368,2054.57368
BISH-BABOGAYA11-1A-1U-10A,0.207718019,2077.18019
BISH-BABOGAYA11-1A-1U-10A,0.203401236,2034.01236
BISH-BABOGAYA11-1A-1U-10A,0.197205346,1972.05346
BISH-BABOGAYA11-1A-1U-10A,0.198815364,1988.15364
BISH-BABOGAYA11-1A-1U-10A,0.202614777,2026.14777
BISH-BABOGAYA11-1A-1U-10A,0.203547805,2035.47805
BISH-BABOGAYA11-1A-1U-10A,0.198410291,1984.10291
BISH-BABOGAYA11-1A-1U-10A,0.189146147,1891.46147
BISH-BABOGAYA11-1A-1U-10A,0.190736208,1907.36208
BISH-BABOGAYA11-1A-1U-10A,0.191828087,1918.28087
BISH-BABOGAYA11-1A-1U-10A,0.192285841,1922.85841
BISH-BABOGAYA11-1A-1U-10A,0.178072021,1780.72021
BISH-BABOGAYA11-1A-1U-10A,0.180599469,1805.99469
BISH-BABOGAYA11-1A-1U-10A,0.179051204,1790.51204
BISH-BABOGAYA11-1A-1U-10A,0.185326933,1853.26933
BISH-BABOGAYA11-1A-1U-10A,0.200205669,2002.05669
BISH-BABOGAYA11-1A-1U-10A,0.19924338,1992.4338
BISH-BABOGAYA11-1A-1U-10A,0.203325139,2033.25139
BISH-BABOGAYA11-1A-1U-10A,0.203916614,2039.16614
BISH-BABOGAYA11-1A-1U-10A,0.205685938,2056.85938
BISH-BABOGAYA11-1A-1U-10A,0.214555053,2145.55053
BISH-BABOGAYA11-1A-1U-10A,0.237054662,2370.54662
BISH-BABOGAYA11-1A-1U-10A,0.243050242,2430.50242
BISH-BABOGAYA11-1A-1U-10A,0.205727064,2057.27064
BISH-BABOGAYA11-1A-1U-10A,0.197026487,1970.26487
BISH-BABOGAYA11-1A-1U-10A,0.211870681,2118.70681
BISH-BABOGAYA11-1A-1U-10A,0.196438406,1964.38406
BISH-BABOGAYA11-1A-1U-10A,0.190135144,1901.35144
BISH-BABOGAYA11-1A-1U-10A,0.200689739,2006.89739
BISH-BABOGAYA11-1A-1U-10A,0.192351427,1923.51427
BISH-BABOGAYA11-1A-1U-10A,0.191156422,1911.56422
BISH-BABOGAYA11-1A-1U-10A,0.202728239,2027.28239
BISH-BABOGAYA11-1A-1U-10A,0.198375732,1983.75732
BISH-BABOGAYA11-1A-1U-10A,0.211164466,2111.64466
BISH-BABOGAYA11-1A-1U-10A,0.194847605,1948.47605
BISH-BABOGAYA11-1A-1U-10A,0.223425197,2234.25197
BISH-BABOGAYA11-1A-1U-10A,0.207448723,2074.48723
BISH-BABOGAYA11-1A-1U-10A,0.204270293,2042.70293
BISH-BABOGAYA11-1A-1U-10A,0.199500232,1995.00232
BISH-BABOGAYA11-1A-1U-10A,0.198913372,1989.13372
BISH-BABOGAYA11-1A-1U-10A,0.194467285,1944.67285
BISH-BABOGAYA11-1A-1U-10A,0.195957021,1959.57021
BISH-BABOGAYA11-1A-1U-10A,0.201200291,2012.00291
BISH-BABOGAYA11-1A-1U-10A,0.201144179,2011.44179
BISH-BABOGAYA11-1A-1U-10A,0.200589789,2005.89789
BISH-BABOGAYA11-1A-1U-10A,0.205009446,2050.09446
BISH-BABOGAYA11-1A-1U-10A,0.202042926,2020.42926
BISH-BABOGAYA11-1A-1U-10A,0.200837078,2008.37078
BISH-BABOGAYA11-1A-1U-10A,0.192970782,1929.70782
BISH-BABOGAYA11-1A-1U-10A,0.182260681,1822.60681
BISH-BABOGAYA11-1A-1U-10A,0.183846844,1838.46844
BISH-BABOGAYA11-1A-1U-10A,0.187511236,1875.11236
BISH-BABOGAYA11-1A-1U-10A,0.187716573,1877.16573
BISH-BABOGAYA11-1A-1U-10A,0.184325024,1843.25024
BISH-BABOGAYA11-1A-1U-10A,0.1778127,1778.127
BISH-BABOGAYA11-1A-1U-10A,0.18241417,1824.1417
BISH-BABOGAYA11-1A-1U-10A,0.166768581,1667.68581
BISH-BABOGAYA11-1A-1U-10A,0.166330871,1663.30871
BISH-BABOGAYA11-1A-1U-10A,0.181409716,1814.09716
BISH-BABOGAYA11-1A-1U-10A,0.173654998,1736.54998
BISH-BABOGAYA11-1A-1U-10A,0.187659244,1876.59244
BISH-BABOGAYA11-1A-1U-10A,0.17383105,1738.3105
BISH-BABOGAYA11-1A-1U-10A,0.175575046,1755.75046
BISH-BABOGAYA11-1A-1U-10A,0.165842794,1658.42794
BISH-BABOGAYA11-1A-1U-10A,0.161791689,1617.91689
BISH-BABOGAYA11-1A-1U-10A,0.163047019,1630.47019
BISH-BABOGAYA11-1A-1U-10A,0.160736802,1607.36802
BISH-BABOGAYA11-1A-1U-10A,0.147421196,1474.21196
BISH-BABOGAYA11-1A-1U-10A,0.162933806,1629.33806
BISH-BABOGAYA11-1A-1U-10A,0.155732026,1557.32026
BISH-BABOGAYA11-1A-1U-10A,0.154374296,1543.74296
BISH-BABOGAYA11-1A-1U-10A,0.161717727,1617.17727
BISH-BABOGAYA11-1A-1U-10A,0.159048582,1590.48582
BISH-BABOGAYA11-1A-1U-10A,0.159345069,1593.45069
BISH-BABOGAYA11-1A-1U-10A,0.154298619,1542.98619
BISH-BABOGAYA11-1A-1U-10A,0.149403117,1494.03117
BISH-BABOGAYA11-1A-1U-10A,0.154785182,1547.85182
BISH-BABOGAYA11-1A-1U-10A,0.165996892,1659.96892
BISH-BABOGAYA11-1A-1U-10A,0.170430248,1704.30248
BISH-BABOGAYA11-1A-1U-10A,0.152400835,1524.00835
BISH-BABOGAYA11-1A-1U-10A,0.16063148,1606.3148
BISH-BABOGAYA11-1A-1U-10A,0.179685359,1796.85359
BISH-BABOGAYA11-1A-1U-10A,0.167068015,1670.68015
BISH-BABOGAYA11-1A-1U-10A,0.179466451,1794.66451
BISH-BABOGAYA11-1A-1U-10A,0.163121314,1631.21314
BISH-BABOGAYA11-1A-1U-10A,0.171985816,1719.85816
BISH-BABOGAYA11-1A-1U-10A,0.174943567,1749.43567
BISH-BABOGAYA11-1A-1U-10A,0.173993774,1739.93774
BISH-BABOGAYA11-1A-1U-10A,0.184396789,1843.96789
BISH-BABOGAYA11-1A-1U-10A,0.178006541,1780.06541
BISH-BABOGAYA11-1A-1U-10A,0.173875479,1738.75479
BISH-BABOGAYA11-1A-1U-10A,0.182211618,1822.11618
BISH-BABOGAYA11-1A-1U-10A,0.188461328,1884.61328
BISH-BABOGAYA11-1A-1U-10A,0.18343879,1834.3879
BISH-BABOGAYA11-1A-1U-10A,0.186011095,1860.11095
BISH-BABOGAYA11-1A-1U-10A,0.192576801,1925.76801
BISH-BABOGAYA11-1A-1U-10A,0.199867235,1998.67235
BISH-BABOGAYA11-1A-1U-10A,0.202642676,2026.42676
BISH-BABOGAYA11-1A-1U-10A,0.189767597,1897.67597
BISH-BABOGAYA11-1A-1U-10A,0.204953032,2049.53032
BISH-BABOGAYA11-1A-1U-10A,0.194899918,1948.99918
BISH-BABOGAYA11-1A-1U-10A,0.193587685,1935.87685
BISH-BABOGAYA11-1A-1U-10A,0.201182451,2011.82451
BISH-BABOGAYA11-1A-1U-10A,0.187640882,1876.40882
BISH-BABOGAYA11-1A-1U-10A,0.181139642,1811.39642
BISH-BABOGAYA11-1A-1U-10A,0.187312312,1873.12312
BISH-BABOGAYA11-1A-1U-10A,0.180676381,1806.76381
BISH-BABOGAYA11-1A-1U-10A,0.181114891,1811.14891
BISH-BABOGAYA11-1A-1U-10A,0.18209035,1820.9035
BISH-BABOGAYA11-1A-1U-10A,0.18729969,1872.9969
BISH-BABOGAYA11-1A-1U-10A,0.184955367,1849.55367
BISH-BABOGAYA11-1A-1U-10A,0.199510071,1995.10071
BISH-BABOGAYA11-1A-1U-10A,0.188327612,1883.27612
BISH-BABOGAYA11-1A-1U-10A,0.185859981,1858.59981
BISH-BABOGAYA11-1A-1U-10A,0.192034679,1920.34679
BISH-BABOGAYA11-1A-1U-10A,0.196448028,1964.48028
BISH-BABOGAYA11-1A-1U-10A,0.201169337,2011.69337
BISH-BABOGAYA11-1A-1U-10A,0.189091109,1890.91109
BISH-BABOGAYA11-1A-1U-10A,0.182636344,1826.36344
BISH-BABOGAYA11-1A-1U-10A,0.201278133,2012.78133
BISH-BABOGAYA11-1A-1U-10A,0.199748096,1997.48096
BISH-BABOGAYA11-1A-1U-10A,0.201412622,2014.12622
BISH-BABOGAYA11-1A-1U-10A,0.203096699,2030.96699
BISH-BABOGAYA11-1A-1U-10A,0.20232585,2023.2585
BISH-BABOGAYA11-1A-1U-10A,0.197403656,1974.03656
BISH-BABOGAYA11-1A-1U-10A,0.207283079,2072.83079
BISH-BABOGAYA11-1A-1U-10A,0.210320052,2103.20052
BISH-BABOGAYA11-1A-1U-10A,0.235427706,2354.27706
BISH-BABOGAYA11-1A-1U-10A,0.236981869,2369.81869
BISH-BABOGAYA11-1A-1U-10A,0.214272509,2142.72509
BISH-BABOGAYA11-1A-1U-10A,0.220978849,2209.78849
BISH-BABOGAYA11-1A-1U-10A,0.237149902,2371.49902
BISH-BABOGAYA11-1A-1U-10A,0.236847128,2368.47128
BISH-BABOGAYA11-1A-1U-10A,0.226350699,2263.50699
BISH-BABOGAYA11-1A-1U-10A,0.230809095,2308.09095
BISH-BABOGAYA11-1A-1U-10A,0.230715643,2307.15643
BISH-BABOGAYA11-1A-1U-10A,0.233957649,2339.57649
BISH-BABOGAYA11-1A-1U-10A,0.236638338,2366.38338
BISH-BABOGAYA11-1A-1U-10A,0.232714794,2327.14794
BISH-BABOGAYA11-1A-1U-10A,0.240852246,2408.52246
BISH-BABOGAYA11-1A-1U-10A,0.230774189,2307.74189
BISH-BABOGAYA11-1A-1U-10A,0.227345914,2273.45914
BISH-BABOGAYA11-1A-1U-10A,0.211871341,2118.71341
BISH-BABOGAYA11-1A-1U-10A,0.219156156,2191.56156
BISH-BABOGAYA11-1A-1U-10A,0.209584665,2095.84665
BISH-BABOGAYA11-1A-1U-10A,0.21651434,2165.1434
BISH-BABOGAYA11-1A-1U-10A,0.196571778,1965.71778
BISH-BABOGAYA11-1A-1U-10A,0.195187322,1951.87322
BISH-BABOGAYA11-1A-1U-10A,0.205247189,2052.47189
BISH-BABOGAYA11-1A-1U-10A,0.188040683,1880.40683
BISH-BABOGAYA11-1A-1U-10A,0.190655916,1906.55916
BISH-BABOGAYA11-1A-1U-10A,0.200622622,2006.22622
BISH-BABOGAYA11-1A-1U-10A,0.192253719,1922.53719
BISH-BABOGAYA11-1A-1U-10A,0.184008399,1840.08399
BISH-BABOGAYA11-1A-1U-10A,0.198023738,1980.23738
BISH-BABOGAYA11-1A-1U-10A,0.193276385,1932.76385
BISH-BABOGAYA11-1A-1U-10A,0.195086155,1950.86155
BISH-BABOGAYA11-1A-1U-10A,0.186383517,1863.83517
BISH-BABOGAYA11-1A-1U-10A,0.183131506,1831.31506
BISH-BABOGAYA11-1A-1U-10A,0.18981204,1898.1204
BISH-BABOGAYA11-1A-1U-10A,0.197602517,1976.02517
BISH-BABOGAYA11-1A-1U-10A,0.18381113,1838.1113
BISH-BABOGAYA11-1A-1U-10A,0.192007276,1920.07276
BISH-BABOGAYA11-1A-1U-10A,0.197173145,1971.73145
BISH-BABOGAYA11-1A-1U-10A,0.190023625,1900.23625
BISH-BABOGAYA11-1A-1U-10A,0.185483871,1854.83871
BISH-BABOGAYA11-1A-1U-10A,0.179217747,1792.17747
BISH-BABOGAYA11-1A-1U-10A,0.192713327,1927.13327
BISH-BABOGAYA11-1A-1U-10A,0.196397849,1963.97849
BISH-BABOGAYA11-1A-1U-10A,0.191411702,1914.11702
BISH-BABOGAYA11-1A-1U-10A,0.185768028,1857.68028
BISH-BABOGAYA11-1A-1U-10A,0.184255962,1842.55962
BISH-BABOGAYA11-1A-1U-10A,0.190032527,1900.32527
BISH-BABOGAYA11-1A-1U-10A,0.19422116,1942.2116
BISH-BABOGAYA11-1A-1U-10A,0.195163135,1951.63135
BISH-BABOGAYA11-1A-1U-10A,0.193160085,1931.60085
BISH-BABOGAYA11-1A-1U-10A,0.202706404,2027.06404
BISH-BABOGAYA11-1A-1U-10A,0.193921773,1939.21773
BISH-BABOGAYA11-1A-1U-10A,0.198401402,1984.01402
BISH-BABOGAYA11-1A-1U-10A,0.195728009,1957.28009
BISH-BABOGAYA11-1A-1U-10A,0.202056105,2020.56105
BISH-BABOGAYA11-1A-1U-10A,0.206839125,2068.39125
BISH-BABOGAYA11-1A-1U-10A,0.188280656,1882.80656
BISH-BABOGAYA11-1A-1U-10A,0.193604336,1936.04336
BISH-BABOGAYA11-1A-1U-10A,0.194526708,1945.26708
BISH-BABOGAYA11-1A-1U-10A,0.191146771,1911.46771
BISH-BABOGAYA11-1A-1U-10A,0.206989543,2069.89543
BISH-BABOGAYA11-1A-1U-10A,0.197481489,1974.81489
BISH-BABOGAYA11-1A-1U-10A,0.204040963,2040.40963
BISH-BABOGAYA11-1A-1U-10A,0.207033622,2070.33622
BISH-BABOGAYA11-1A-1U-10A,0.208227334,2082.27334
BISH-BABOGAYA11-1A-1U-10A,0.198100407,1981.00407
BISH-BABOGAYA11-1A-1U-10A,0.204419294,2044.19294
BISH-BABOGAYA11-1A-1U-10A,0.204679641,2046.79641
BISH-BABOGAYA11-1A-1U-10A,0.200932529,2009.32529
BISH-BABOGAYA11-1A-1U-10A,0.198301866,1983.01866
BISH-BABOGAYA11-1A-1U-10A,0.201187701,2011.87701
BISH-BABOGAYA11-1A-1U-10A,0.196471227,1964.71227
BISH-BABOGAYA11-1A-1U-10A,0.194579797,1945.79797
BISH-BABOGAYA11-1A-1U-10A,0.200894806,2008.94806
BISH-BABOGAYA11-1A-1U-10A,0.19274154,1927.4154
BISH-BABOGAYA11-1A-1U-10A,0.203498294,2034.98294
BISH-BABOGAYA11-1A-1U-10A,0.212067196,2120.67196
BISH-BABOGAYA11-1A-1U-10A,0.195115332,1951.15332
BISH-BABOGAYA11-1A-1U-10A,0.186311178,1863.11178
BISH-BABOGAYA11-1A-1U-10A,0.191663545,1916.63545
BISH-BABOGAYA11-1A-1U-10A,0.194932088,1949.32088
BISH-BABOGAYA11-1A-1U-10A,0.207286155,2072.86155
BISH-BABOGAYA11-1A-1U-10A,0.18759503,1875.9503
BISH-BABOGAYA11-1A-1U-10A,0.198737158,1987.37158
BISH-BABOGAYA11-1A-1U-10A,0.199356913,1993.56913
BISH-BABOGAYA11-1A-1U-10A,0.193739909,1937.39909
BISH-BABOGAYA11-1A-1U-10A,0.195516878,1955.16878
BISH-BABOGAYA11-1A-1U-10A,0.187753426,1877.53426
BISH-BABOGAYA11-1A-1U-10A,0.166880489,1668.80489
BISH-BABOGAYA11-1A-1U-10A,0.167465788,1674.65788
BISH-BABOGAYA11-1A-1U-10A,0.156301784,1563.01784
BISH-BABOGAYA11-1A-1U-10A,0.139454142,1394.54142
BISH-BABOGAYA11-1A-1U-10A,0.131148299,1311.48299
BISH-BABOGAYA11-1A-1U-10A,0.123765447,1237.65447
BISH-BABOGAYA11-1A-1U-10A,0.106174664,1061.74664
BISH-BABOGAYA11-1A-1U-10A,0.093709366,937.09366
BISH-BABOGAYA11-1A-1U-10A,0.088069682,880.69682
BISH-BABOGAYA11-1A-1U-10A,0.081759917,817.59917
BISH-BABOGAYA11-1A-1U-10A,0.083733699,837.33699
BISH-BABOGAYA11-1A-1U-10A,0.084040421,840.40421
BISH-BABOGAYA11-1A-1U-10A,0.085052949,850.52949
BISH-BABOGAYA11-1A-1U-10A,0.06968655,696.8655
BISH-BABOGAYA11-1A-1U-10A,0.064845496,648.45496
BISH-BABOGAYA11-1A-1U-10A,0.066058269,660.58269
BISH-BABOGAYA11-1A-1U-10A,0.066044234,660.44234
BISH-BABOGAYA11-1A-1U-10A,0.058874886,588.74886
BISH-BABOGAYA11-1A-1U-10A,0.06530675,653.0675
BISH-BABOGAYA11-1A-1U-10A,0.065049821,650.49821
BISH-BABOGAYA11-1A-1U-10A,0.077509918,775.09918
BISH-BABOGAYA11-1A-1U-10A,0.074636039,746.36039
BISH-BABOGAYA11-1A-1U-10A,0.06932274,693.2274
BISH-BABOGAYA11-1A-1U-10A,0.058369458,583.69458
BISH-BABOGAYA11-1A-1U-10A,0.067004375,670.04375
BISH-BABOGAYA11-1A-1U-10A,0.075150724,751.50724
BISH-BABOGAYA11-1A-1U-10A,0.083558472,835.58472
BISH-BABOGAYA11-1A-1U-10A,0.077589233,775.89233
BISH-BABOGAYA11-1A-1U-10A,0.083212989,832.12989
BISH-BABOGAYA11-1A-1U-10A,0.08829672,882.9672
BISH-BABOGAYA11-1A-1U-10A,0.083749136,837.49136
BISH-BABOGAYA11-1A-1U-10A,0.088252326,882.52326
BISH-BABOGAYA11-1A-1U-10A,0.092153424,921.53424
BISH-BABOGAYA11-1A-1U-10A,0.089297759,892.97759
BISH-BABOGAYA11-1A-1U-10A,0.094092241,940.92241
BISH-BABOGAYA11-1A-1U-10A,0.087145306,871.45306
BISH-BABOGAYA11-1A-1U-10A,0.082658266,826.58266
BISH-BABOGAYA11-1A-1U-10A,0.082059925,820.59925
BISH-BABOGAYA11-1A-1U-10A,0.079389313,793.89313
BISH-BABOGAYA11-1A-1U-10A,0.079165274,791.65274
BISH-BABOGAYA11-1A-1U-10A,0.074627425,746.27425
BISH-BABOGAYA11-1A-1U-10A,0.077186774,771.86774
BISH-BABOGAYA11-1A-1U-10A,0.065373276,653.73276
BISH-BABOGAYA11-1A-1U-10A,0.062357712,623.57712
BISH-BABOGAYA11-1A-1U-10A,0.064567486,645.67486
BISH-BABOGAYA11-1A-1U-10A,0.07580825,758.0825
BISH-BABOGAYA11-1A-1U-10A,0.074905688,749.05688
BISH-BABOGAYA11-1A-1U-10A,0.063743119,637.43119
BISH-BABOGAYA11-1A-1U-10A,0.070806668,708.06668
BISH-BABOGAYA11-1A-1U-10A,0.078019395,780.19395
BISH-BABOGAYA11-1A-1U-10A,0.080630831,806.30831
BISH-BABOGAYA11-1A-1U-10A,0.069135618,691.35618
BISH-BABOGAYA11-1A-1U-10A,0.07152357,715.2357
BISH-BABOGAYA11-1A-1U-10A,0.067466211,674.66211
BISH-BABOGAYA11-1A-1U-10A,0.067188788,671.88788
BISH-BABOGAYA11-1A-1U-10A,0.068724952,687.24952
BISH-BABOGAYA11-1A-1U-10A,0.080193492,801.93492
BISH-BABOGAYA11-1A-1U-10A,0.071603174,716.03174
BISH-BABOGAYA11-1A-1U-10A,0.070253212,702.53212
BISH-BABOGAYA11-1A-1U-10A,0.064540508,645.40508
BISH-BABOGAYA11-1A-1U-10A,0.074468889,744.68889
BISH-BABOGAYA11-1A-1U-10A,0.06989759,698.9759
BISH-BABOGAYA11-1A-1U-10A,0.070475334,704.75334
BISH-BABOGAYA11-1A-1U-10A,0.076479185,764.79185
BISH-BABOGAYA11-1A-1U-10A,0.085091448,850.91448
BISH-BABOGAYA11-1A-1U-10A,0.092098542,920.98542
BISH-BABOGAYA11-1A-1U-10A,0.094391738,943.91738
BISH-BABOGAYA11-1A-1U-10A,0.110698699,1106.98699
BISH-BABOGAYA11-1A-1U-10A,0.122791882,1227.91882
BISH-BABOGAYA11-1A-1U-10A,0.121801518,1218.01518
BISH-BABOGAYA11-1A-1U-10A,0.118059714,1180.59714
BISH-BABOGAYA11-1A-1U-10A,0.115142299,1151.42299
BISH-BABOGAYA11-1A-1U-10A,0.118907454,1189.07454
BISH-BABOGAYA11-1A-1U-10A,0.120182578,1201.82578
BISH-BABOGAYA11-1A-1U-10A,0.111560644,1115.60644
BISH-BABOGAYA11-1A-1U-10A,0.107292504,1072.92504
BISH-BABOGAYA11-1A-1U-10A,0.114815765,1148.15765
BISH-BABOGAYA11-1A-1U-10A,0.110580548,1105.80548
BISH-BABOGAYA11-1A-1U-10A,0.106005288,1060.05288
BISH-BABOGAYA11-1A-1U-10A,0.103397028,1033.97028
BISH-BABOGAYA11-1A-1U-10A,0.112738665,1127.38665
BISH-BABOGAYA11-1A-1U-10A,0.116813252,1168.13252
BISH-BABOGAYA11-1A-1U-10A,0.103472626,1034.72626
BISH-BABOGAYA11-1A-1U-10A,0.107471002,1074.71002
BISH-BABOGAYA11-1A-1U-10A,0.105280819,1052.80819
BISH-BABOGAYA11-1A-1U-10A,0.107582178,1075.82178
BISH-BABOGAYA11-1A-1U-10A,0.116252727,1162.52727
BISH-BABOGAYA11-1A-1U-10A,0.118887124,1188.87124
BISH-BABOGAYA11-1A-1U-10A,0.122732617,1227.32617
BISH-BABOGAYA11-1A-1U-10A,0.129919889,1299.19889
BISH-BABOGAYA11-1A-1U-10A,0.119292632,1192.92632
BISH-BABOGAYA11-1A-1U-10A,0.12970675,1297.0675
BISH-BABOGAYA11-1A-1U-10A,0.133313049,1333.13049
BISH-BABOGAYA11-1A-1U-10A,0.122482046,1224.82046
BISH-BABOGAYA11-1A-1U-10A,0.129755584,1297.55584
BISH-BABOGAYA11-1A-1U-10A,0.126302719,1263.02719
BISH-BABOGAYA11-1A-1U-10A,0.126907348,1269.07348
BISH-BABOGAYA11-1A-1U-10A,0.133092714,1330.92714
BISH-BABOGAYA11-1A-1U-10A,0.134579524,1345.79524
BISH-BABOGAYA11-1A-1U-10A,0.144762778,1447.62778
BISH-BABOGAYA11-1A-1U-10A,0.166033069,1660.33069
BISH-BABOGAYA11-1A-1U-10A,0.160374284,1603.74284
BISH-BABOGAYA11-1A-1U-10A,0.153666511,1536.66511
BISH-BABOGAYA11-1A-1U-10A,0.152002995,1520.02995
BISH-BABOGAYA11-1A-1U-10A,0.151992847,1519.92847
BISH-BABOGAYA11-1A-1U-10A,0.165224382,1652.24382
BISH-BABOGAYA11-1A-1U-10A,0.166007715,1660.07715
BISH-BABOGAYA11-1A-1U-10A,0.174445855,1744.45855
BISH-BABOGAYA11-1A-1U-10A,0.159713721,1597.13721
BISH-BABOGAYA11-1A-1U-10A,0.155235689,1552.35689
BISH-BABOGAYA11-1A-1U-10A,0.153882892,1538.82892
BISH-BABOGAYA11-1A-1U-10A,0.157602396,1576.02396
BISH-BABOGAYA11-1A-1U-10A,0.177064708,1770.64708
BISH-BABOGAYA11-1A-1U-10A,0.166788695,1667.88695
BISH-BABOGAYA11-1A-1U-10A,0.170886387,1708.86387
BISH-BABOGAYA11-1A-1U-10A,0.170440129,1704.40129
BISH-BABOGAYA11-1A-1U-10A,0.161868576,1618.68576
BISH-BABOGAYA11-1A-1U-10A,0.171878073,1718.78073
BISH-BABOGAYA11-1A-1U-10A,0.178943658,1789.43658
BISH-BABOGAYA11-1A-1U-10A,0.168483504,1684.83504
BISH-BABOGAYA11-1A-1U-10A,0.1763274,1763.274
BISH-BABOGAYA11-1A-1U-10A,0.169251218,1692.51218
BISH-BABOGAYA11-1A-1U-10A,0.172963312,1729.63312
