Section name,Ti,TiD
BISH-BABOGAYA11-1A-1U-10A,0.097301078,973.01078
BISH-BABOGAYA11-1A-1U-10A,0.101266864,1012.66864
BISH-BABOGAYA11-1A-1U-10A,0.104622045,1046.22045
BISH-BABOGAYA11-1A-1U-10A,0.095939197,959.39197
BISH-BABOGAYA11-1A-1U-10A,0.095016302,950.16302
BISH-BABOGAYA11-1A-1U-10A,0.094980107,949.80107
BISH-BABOGAYA11-1A-1U-10A,0.11265862,1126.5862
BISH-BABOGAYA11-1A-1U-10A,0.111262769,1112.62769
BISH-BABOGAYA11-1A-1U-10A,0.11047704,1104.7704
BISH-BABOGAYA11-1A-1U-10A,0.105932389,1059.32389
BISH-BABOGAYA11-1A-1U-10A,0.110253583,1102.53583
BISH-BABOGAYA11-1A-1U-10A,0.114392915,1143.92915
BISH-BABOGAYA11-1A-1U-10A,0.112757562,1127.57562
BISH-BABOGAYA11-1A-1U-10A,0.112425521,1124.25521
BISH-BABOGAYA11-1A-1U-10A,0.116657909,1166.57909
BISH-BABOGAYA11-1A-1U-10A,0.113178295,1131.78295
BISH-BABOGAYA11-1A-1U-10A,0.113801453,1138.01453
BISH-BABOGAYA11-1A-1U-10A,0.103487877,1034.87877
BISH-BABOGAYA11-1A-1U-10A,0.114288244,1142.88244
BISH-BABOGAYA11-1A-1U-10A,0.111794597,1117.94597
BISH-BABOGAYA11-1A-1U-10A,0.111081382,1110.81382
BISH-BABOGAYA11-1A-1U-10A,0.105988078,1059.88078
BISH-BABOGAYA11-1A-1U-10A,0.107267239,1072.67239
BISH-BABOGAYA11-1A-1U-10A,0.121060038,1210.60038
BISH-BABOGAYA11-1A-1U-10A,0.130498052,1304.98052
BISH-BABOGAYA11-1A-1U-10A,0.135059648,1350.59648
BISH-BABOGAYA11-1A-1U-10A,0.14000385,1400.0385
BISH-BABOGAYA11-1A-1U-10A,0.147475143,1474.75143
BISH-BABOGAYA11-1A-1U-10A,0.147753456,1477.53456
BISH-BABOGAYA11-1A-1U-10A,0.147407444,1474.07444
BISH-BABOGAYA11-1A-1U-10A,0.155068116,1550.68116
BISH-BABOGAYA11-1A-1U-10A,0.152268611,1522.68611
BISH-BABOGAYA11-1A-1U-10A,0.154958257,1549.58257
BISH-BABOGAYA11-1A-1U-10A,0.16078129,1607.8129
BISH-BABOGAYA11-1A-1U-10A,0.162609993,1626.09993
BISH-BABOGAYA11-1A-1U-10A,0.158135236,1581.35236
BISH-BABOGAYA11-1A-1U-10A,0.178952321,1789.52321
BISH-BABOGAYA11-1A-1U-10A,0.163588797,1635.88797
BISH-BABOGAYA11-1A-1U-10A,0.157512032,1575.12032
BISH-BABOGAYA11-1A-1U-10A,0.160458903,1604.58903
BISH-BABOGAYA11-1A-1U-10A,0.173582332,1735.82332
BISH-BABOGAYA11-1A-1U-10A,0.17115018,1711.5018
BISH-BABOGAYA11-1A-1U-10A,0.167002116,1670.02116
BISH-BABOGAYA11-1A-1U-10A,0.163008109,1630.08109
BISH-BABOGAYA11-1A-1U-10A,0.154028558,1540.28558
BISH-BABOGAYA11-1A-1U-10A,0.153739612,1537.39612
BISH-BABOGAYA11-1A-1U-10A,0.153175913,1531.75913
BISH-BABOGAYA11-1A-1U-10A,0.151992304,1519.92304
BISH-BABOGAYA11-1A-1U-10A,0.153252153,1532.52153
BISH-BABOGAYA11-1A-1U-10A,0.149084742,1490.84742
BISH-BABOGAYA11-1A-1U-10A,0.149290407,1492.90407
BISH-BABOGAYA11-1A-1U-10A,0.135395123,1353.95123
BISH-BABOGAYA11-1A-1U-10A,0.149370991,1493.70991
BISH-BABOGAYA11-1A-1U-10A,0.136610186,1366.10186
BISH-BABOGAYA11-1A-1U-10A,0.13658841,1365.8841
BISH-BABOGAYA11-1A-1U-10A,0.138278083,1382.78083
BISH-BABOGAYA11-1A-1U-10A,0.134105412,1341.05412
BISH-BABOGAYA11-1A-1U-10A,0.136676357,1366.76357
BISH-BABOGAYA11-1A-1U-10A,0.139398422,1393.98422
BISH-BABOGAYA11-1A-1U-10A,0.133573834,1335.73834
BISH-BABOGAYA11-1A-1U-10A,0.138986577,1389.86577
BISH-BABOGAYA11-1A-1U-10A,0.142156148,1421.56148
BISH-BABOGAYA11-1A-1U-10A,0.137716094,1377.16094
BISH-BABOGAYA11-1A-1U-10A,0.147656719,1476.56719
BISH-BABOGAYA11-1A-1U-10A,0.139372994,1393.72994
BISH-BABOGAYA11-1A-1U-10A,0.146210893,1462.10893
BISH-BABOGAYA11-1A-1U-10A,0.1457486,1457.486
BISH-BABOGAYA11-1A-1U-10A,0.14976011,1497.6011
BISH-BABOGAYA11-1A-1U-10A,0.153266332,1532.66332
BISH-BABOGAYA11-1A-1U-10A,0.14322042,1432.2042
BISH-BABOGAYA11-1A-1U-10A,0.13276604,1327.6604
BISH-BABOGAYA11-1A-1U-10A,0.128948364,1289.48364
BISH-BABOGAYA11-1A-1U-10A,0.137559921,1375.59921
BISH-BABOGAYA11-1A-1U-10A,0.136455541,1364.55541
BISH-BABOGAYA11-1A-1U-10A,0.133656152,1336.56152
BISH-BABOGAYA11-1A-1U-10A,0.135290039,1352.90039
BISH-BABOGAYA11-1A-1U-10A,0.133884455,1338.84455
BISH-BABOGAYA11-1A-1U-10A,0.129659947,1296.59947
BISH-BABOGAYA11-1A-1U-10A,0.129702231,1297.02231
BISH-BABOGAYA11-1A-1U-10A,0.122958299,1229.58299
BISH-BABOGAYA11-1A-1U-10A,0.144927536,1449.27536
BISH-BABOGAYA11-1A-1U-10A,0.156599129,1565.99129
BISH-BABOGAYA11-1A-1U-10A,0.142339203,1423.39203
BISH-BABOGAYA11-1A-1U-10A,0.134436062,1344.36062
BISH-BABOGAYA11-1A-1U-10A,0.119574928,1195.74928
BISH-BABOGAYA11-1A-1U-10A,0.128342246,1283.42246
BISH-BABOGAYA11-1A-1U-10A,0.127556641,1275.56641
BISH-BABOGAYA11-1A-1U-10A,0.136167112,1361.67112
BISH-BABOGAYA11-1A-1U-10A,0.137977811,1379.77811
BISH-BABOGAYA11-1A-1U-10A,0.144462442,1444.62442
BISH-BABOGAYA11-1A-1U-10A,0.141784364,1417.84364
BISH-BABOGAYA11-1A-1U-10A,0.146260052,1462.60052
BISH-BABOGAYA11-1A-1U-10A,0.162352704,1623.52704
BISH-BABOGAYA11-1A-1U-10A,0.165286768,1652.86768
BISH-BABOGAYA11-1A-1U-10A,0.162451842,1624.51842
BISH-BABOGAYA11-1A-1U-10A,0.162264336,1622.64336
BISH-BABOGAYA11-1A-1U-10A,0.142649552,1426.49552
BISH-BABOGAYA11-1A-1U-10A,0.132023669,1320.23669
BISH-BABOGAYA11-1A-1U-10A,0.120240194,1202.40194
BISH-BABOGAYA11-1A-1U-10A,0.131401869,1314.01869
BISH-BABOGAYA11-1A-1U-10A,0.134407343,1344.07343
BISH-BABOGAYA11-1A-1U-10A,0.141116897,1411.16897
BISH-BABOGAYA11-1A-1U-10A,0.147671689,1476.71689
BISH-BABOGAYA11-1A-1U-10A,0.14789908,1478.9908
BISH-BABOGAYA11-1A-1U-10A,0.156071033,1560.71033
BISH-BABOGAYA11-1A-1U-10A,0.144594347,1445.94347
BISH-BABOGAYA11-1A-1U-10A,0.12549705,1254.9705
BISH-BABOGAYA11-1A-1U-10A,0.111494253,1114.94253
BISH-BABOGAYA11-1A-1U-10A,0.096688851,966.88851
BISH-BABOGAYA11-1A-1U-10A,0.09810189,981.0189
BISH-BABOGAYA11-1A-1U-10A,0.091231862,912.31862
BISH-BABOGAYA11-1A-1U-10A,0.083793315,837.93315
BISH-BABOGAYA11-1A-1U-10A,0.085626572,856.26572
BISH-BABOGAYA11-1A-1U-10A,0.071780133,717.80133
BISH-BABOGAYA11-1A-1U-10A,0.065697073,656.97073
BISH-BABOGAYA11-1A-1U-10A,0.061113302,611.13302
BISH-BABOGAYA11-1A-1U-10A,0.058854984,588.54984
BISH-BABOGAYA11-1A-1U-10A,0.0638358,638.358
BISH-BABOGAYA11-1A-1U-10A,0.058131164,581.31164
BISH-BABOGAYA11-1A-1U-10A,0.055724999,557.24999
BISH-BABOGAYA11-1A-1U-10A,0.055212777,552.12777
BISH-BABOGAYA11-1A-1U-10A,0.057920689,579.20689
BISH-BABOGAYA11-1A-1U-10A,0.059638322,596.38322
BISH-BABOGAYA11-1A-1U-10A,0.057393232,573.93232
BISH-BABOGAYA11-1A-1U-10A,0.05121764,512.1764
BISH-BABOGAYA11-1A-1U-10A,0.056312919,563.12919
BISH-BABOGAYA11-1A-1U-10A,0.058451649,584.51649
BISH-BABOGAYA11-1A-1U-10A,0.052168448,521.68448
BISH-BABOGAYA11-1A-1U-10A,0.050130639,501.30639
BISH-BABOGAYA11-1A-1U-10A,0.053000035,530.00035
BISH-BABOGAYA11-1A-1U-10A,0.056565874,565.65874
BISH-BABOGAYA11-1A-1U-10A,0.048570309,485.70309
BISH-BABOGAYA11-1A-1U-10A,0.047746509,477.46509
BISH-BABOGAYA11-1A-1U-10A,0.04994877,499.4877
BISH-BABOGAYA11-1A-1U-10A,0.0517118,517.118
BISH-BABOGAYA11-1A-1U-10A,0.057675112,576.75112
BISH-BABOGAYA11-1A-1U-10A,0.062589333,625.89333
BISH-BABOGAYA11-1A-1U-10A,0.070513309,705.13309
BISH-BABOGAYA11-1A-1U-10A,0.072475507,724.75507
BISH-BABOGAYA11-1A-1U-10A,0.06908531,690.8531
BISH-BABOGAYA11-1A-1U-10A,0.07517236,751.7236
BISH-BABOGAYA11-1A-1U-10A,0.082838297,828.38297
BISH-BABOGAYA11-1A-1U-10A,0.087657756,876.57756
BISH-BABOGAYA11-1A-1U-10A,0.11919778,1191.9778
BISH-BABOGAYA11-1A-1U-10A,0.135577837,1355.77837
BISH-BABOGAYA11-1A-1U-10A,0.136258661,1362.58661
BISH-BABOGAYA11-1A-1U-10A,0.137843068,1378.43068
BISH-BABOGAYA11-1A-1U-10A,0.149804029,1498.04029
BISH-BABOGAYA11-1A-1U-10A,0.148068573,1480.68573
BISH-BABOGAYA11-1A-1U-10A,0.150296608,1502.96608
BISH-BABOGAYA11-1A-1U-10A,0.146372997,1463.72997
BISH-BABOGAYA11-1A-1U-10A,0.146811288,1468.11288
BISH-BABOGAYA11-1A-1U-10A,0.141054631,1410.54631
BISH-BABOGAYA11-1A-1U-10A,0.137807377,1378.07377
BISH-BABOGAYA11-1A-1U-10A,0.131157914,1311.57914
BISH-BABOGAYA11-1A-1U-10A,0.119339916,1193.39916
BISH-BABOGAYA11-1A-1U-10A,0.112715014,1127.15014
BISH-BABOGAYA11-1A-1U-10A,0.124426159,1244.26159
BISH-BABOGAYA11-1A-1U-10A,0.122755133,1227.55133
BISH-BABOGAYA11-1A-1U-10A,0.128877258,1288.77258
BISH-BABOGAYA11-1A-1U-10A,0.117928652,1179.28652
BISH-BABOGAYA11-1A-1U-10A,0.120100608,1201.00608
BISH-BABOGAYA11-1A-1U-10A,0.119754694,1197.54694
BISH-BABOGAYA11-1A-1U-10A,0.113289108,1132.89108
BISH-BABOGAYA11-1A-1U-10A,0.107662867,1076.62867
BISH-BABOGAYA11-1A-1U-10A,0.117377527,1173.77527
BISH-BABOGAYA11-1A-1U-10A,0.136426894,1364.26894
BISH-BABOGAYA11-1A-1U-10A,0.139201548,1392.01548
BISH-BABOGAYA11-1A-1U-10A,0.134264326,1342.64326
BISH-BABOGAYA11-1A-1U-10A,0.135488399,1354.88399
BISH-BABOGAYA11-1A-1U-10A,0.134866404,1348.66404
BISH-BABOGAYA11-1A-1U-10A,0.122189426,1221.89426
BISH-BABOGAYA11-1A-1U-10A,0.127003099,1270.03099
BISH-BABOGAYA11-1A-1U-10A,0.14116095,1411.6095
BISH-BABOGAYA11-1A-1U-10A,0.135995683,1359.95683
BISH-BABOGAYA11-1A-1U-10A,0.139111729,1391.11729
BISH-BABOGAYA11-1A-1U-10A,0.135632909,1356.32909
BISH-BABOGAYA11-1A-1U-10A,0.130785958,1307.85958
BISH-BABOGAYA11-1A-1U-10A,0.121612572,1216.12572
BISH-BABOGAYA11-1A-1U-10A,0.125360881,1253.60881
BISH-BABOGAYA11-1A-1U-10A,0.13344975,1334.4975
BISH-BABOGAYA11-1A-1U-10A,0.127739226,1277.39226
BISH-BABOGAYA11-1A-1U-10A,0.134864903,1348.64903
BISH-BABOGAYA11-1A-1U-10A,0.130507143,1305.07143
BISH-BABOGAYA11-1A-1U-10A,0.12967436,1296.7436
BISH-BABOGAYA11-1A-1U-10A,0.13065236,1306.5236
BISH-BABOGAYA11-1A-1U-10A,0.130399274,1303.99274
BISH-BABOGAYA11-1A-1U-10A,0.134961324,1349.61324
BISH-BABOGAYA11-1A-1U-10A,0.11673373,1167.3373
BISH-BABOGAYA11-1A-1U-10A,0.132874278,1328.74278
BISH-BABOGAYA11-1A-1U-10A,0.123197273,1231.97273
BISH-BABOGAYA11-1A-1U-10A,0.12215431,1221.5431
BISH-BABOGAYA11-1A-1U-10A,0.123590081,1235.90081
BISH-BABOGAYA11-1A-1U-10A,0.129898468,1298.98468
BISH-BABOGAYA11-1A-1U-10A,0.132262489,1322.62489
BISH-BABOGAYA11-1A-1U-10A,0.127496775,1274.96775
BISH-BABOGAYA11-1A-1U-10A,0.136819955,1368.19955
BISH-BABOGAYA11-1A-1U-10A,0.131134352,1311.34352
BISH-BABOGAYA11-1A-1U-10A,0.120038343,1200.38343
BISH-BABOGAYA11-1A-1U-10A,0.103989147,1039.89147
BISH-BABOGAYA11-1A-1U-10A,0.108268811,1082.68811
BISH-BABOGAYA11-1A-1U-10A,0.10380503,1038.0503
BISH-BABOGAYA11-1A-1U-10A,0.11071413,1107.1413
BISH-BABOGAYA11-1A-1U-10A,0.116957319,1169.57319
BISH-BABOGAYA11-1A-1U-10A,0.120794382,1207.94382
BISH-BABOGAYA11-1A-1U-10A,0.129992799,1299.92799
BISH-BABOGAYA11-1A-1U-10A,0.136491822,1364.91822
BISH-BABOGAYA11-1A-1U-10A,0.143829003,1438.29003
BISH-BABOGAYA11-1A-1U-10A,0.135584836,1355.84836
BISH-BABOGAYA11-1A-1U-10A,0.129907701,1299.07701
BISH-BABOGAYA11-1A-1U-10A,0.122806226,1228.06226
BISH-BABOGAYA11-1A-1U-10A,0.125051344,1250.51344
BISH-BABOGAYA11-1A-1U-10A,0.124789054,1247.89054
BISH-BABOGAYA11-1A-1U-10A,0.130762038,1307.62038
BISH-BABOGAYA11-1A-1U-10A,0.130998081,1309.98081
BISH-BABOGAYA11-1A-1U-10A,0.137666072,1376.66072
BISH-BABOGAYA11-1A-1U-10A,0.142516427,1425.16427
BISH-BABOGAYA11-1A-1U-10A,0.154473181,1544.73181
BISH-BABOGAYA11-1A-1U-10A,0.143429448,1434.29448
BISH-BABOGAYA11-1A-1U-10A,0.14267447,1426.7447
BISH-BABOGAYA11-1A-1U-10A,0.14569312,1456.9312
BISH-BABOGAYA11-1A-1U-10A,0.152497765,1524.97765
BISH-BABOGAYA11-1A-1U-10A,0.152513604,1525.13604
BISH-BABOGAYA11-1A-1U-10A,0.156928632,1569.28632
BISH-BABOGAYA11-1A-1U-10A,0.166935358,1669.35358
BISH-BABOGAYA11-1A-1U-10A,0.16365408,1636.5408
BISH-BABOGAYA11-1A-1U-10A,0.153911353,1539.11353
BISH-BABOGAYA11-1A-1U-10A,0.156747405,1567.47405
BISH-BABOGAYA11-1A-1U-10A,0.155609587,1556.09587
BISH-BABOGAYA11-1A-1U-10A,0.156558949,1565.58949
BISH-BABOGAYA11-1A-1U-10A,0.16185795,1618.5795
BISH-BABOGAYA11-1A-1U-10A,0.158483014,1584.83014
BISH-BABOGAYA11-1A-1U-10A,0.157405117,1574.05117
BISH-BABOGAYA11-1A-1U-10A,0.152076897,1520.76897
BISH-BABOGAYA11-1A-1U-10A,0.155776398,1557.76398
BISH-BABOGAYA11-1A-1U-10A,0.153956835,1539.56835
BISH-BABOGAYA11-1A-1U-10A,0.156418987,1564.18987
BISH-BABOGAYA11-1A-1U-10A,0.161429837,1614.29837
BISH-BABOGAYA11-1A-1U-10A,0.16838379,1683.8379
BISH-BABOGAYA11-1A-1U-10A,0.165679848,1656.79848
BISH-BABOGAYA11-1A-1U-10A,0.167551053,1675.51053
BISH-BABOGAYA11-1A-1U-10A,0.192013404,1920.13404
BISH-BABOGAYA11-1A-1U-10A,0.17296408,1729.6408
BISH-BABOGAYA11-1A-1U-10A,0.173944245,1739.44245
BISH-BABOGAYA11-1A-1U-10A,0.174562643,1745.62643
BISH-BABOGAYA11-1A-1U-10A,0.185177159,1851.77159
BISH-BABOGAYA11-1A-1U-10A,0.174827109,1748.27109
BISH-BABOGAYA11-1A-1U-10A,0.168692765,1686.92765
BISH-BABOGAYA11-1A-1U-10A,0.179034602,1790.34602
BISH-BABOGAYA11-1A-1U-10A,0.172768452,1727.68452
BISH-BABOGAYA11-1A-1U-10A,0.162223753,1622.23753
BISH-BABOGAYA11-1A-1U-10A,0.173381717,1733.81717
BISH-BABOGAYA11-1A-1U-10A,0.180453564,1804.53564
BISH-BABOGAYA11-1A-1U-10A,0.164383562,1643.83562
BISH-BABOGAYA11-1A-1U-10A,0.182742468,1827.42468
BISH-BABOGAYA11-1A-1U-10A,0.18104457,1810.4457
BISH-BABOGAYA11-1A-1U-10A,0.192052623,1920.52623
BISH-BABOGAYA11-1A-1U-10A,0.192494863,1924.94863
BISH-BABOGAYA11-1A-1U-10A,0.189031696,1890.31696
BISH-BABOGAYA11-1A-1U-10A,0.192209945,1922.09945
BISH-BABOGAYA11-1A-1U-10A,0.196659869,1966.59869
BISH-BABOGAYA11-1A-1U-10A,0.196597566,1965.97566
BISH-BABOGAYA11-1A-1U-10A,0.187551502,1875.51502
BISH-BABOGAYA11-1A-1U-10A,0.188213138,1882.13138
BISH-BABOGAYA11-1A-1U-10A,0.187136465,1871.36465
BISH-BABOGAYA11-1A-1U-10A,0.171709531,1717.09531
BISH-BABOGAYA11-1A-1U-10A,0.177601628,1776.01628
BISH-BABOGAYA11-1A-1U-10A,0.187995043,1879.95043
BISH-BABOGAYA11-1A-1U-10A,0.188353287,1883.53287
BISH-BABOGAYA11-1A-1U-10A,0.182892691,1828.92691
BISH-BABOGAYA11-1A-1U-10A,0.18257544,1825.7544
BISH-BABOGAYA11-1A-1U-10A,0.173802243,1738.02243
BISH-BABOGAYA11-1A-1U-10A,0.170537928,1705.37928
BISH-BABOGAYA11-1A-1U-10A,0.179018386,1790.18386
BISH-BABOGAYA11-1A-1U-10A,0.17078106,1707.8106
BISH-BABOGAYA11-1A-1U-10A,0.176069062,1760.69062
BISH-BABOGAYA11-1A-1U-10A,0.164534276,1645.34276
BISH-BABOGAYA11-1A-1U-10A,0.16791955,1679.1955
BISH-BABOGAYA11-1A-1U-10A,0.168762677,1687.62677
BISH-BABOGAYA11-1A-1U-10A,0.161400512,1614.00512
BISH-BABOGAYA11-1A-1U-10A,0.173639179,1736.39179
BISH-BABOGAYA11-1A-1U-10A,0.170537769,1705.37769
BISH-BABOGAYA11-1A-1U-10A,0.176111228,1761.11228
BISH-BABOGAYA11-1A-1U-10A,0.169473903,1694.73903
BISH-BABOGAYA11-1A-1U-10A,0.169978155,1699.78155
BISH-BABOGAYA11-1A-1U-10A,0.173251811,1732.51811
BISH-BABOGAYA11-1A-1U-10A,0.179697715,1796.97715
BISH-BABOGAYA11-1A-1U-10A,0.16433816,1643.3816
BISH-BABOGAYA11-1A-1U-10A,0.166683705,1666.83705
BISH-BABOGAYA11-1A-1U-10A,0.161101198,1611.01198
BISH-BABOGAYA11-1A-1U-10A,0.161303609,1613.03609
BISH-BABOGAYA11-1A-1U-10A,0.167946107,1679.46107
BISH-BABOGAYA11-1A-1U-10A,0.172747462,1727.47462
BISH-BABOGAYA11-1A-1U-10A,0.166579798,1665.79798
BISH-BABOGAYA11-1A-1U-10A,0.17937268,1793.7268
BISH-BABOGAYA11-1A-1U-10A,0.177496469,1774.96469
BISH-BABOGAYA11-1A-1U-10A,0.175059306,1750.59306
BISH-BABOGAYA11-1A-1U-10A,0.171321866,1713.21866
BISH-BABOGAYA11-1A-1U-10A,0.172943038,1729.43038
BISH-BABOGAYA11-1A-1U-10A,0.172578514,1725.78514
BISH-BABOGAYA11-1A-1U-10A,0.17422054,1742.2054
BISH-BABOGAYA11-1A-1U-10A,0.167216557,1672.16557
BISH-BABOGAYA11-1A-1U-10A,0.172540877,1725.40877
BISH-BABOGAYA11-1A-1U-10A,0.176671105,1766.71105
BISH-BABOGAYA11-1A-1U-10A,0.175148711,1751.48711
BISH-BABOGAYA11-1A-1U-10A,0.173682448,1736.82448
BISH-BABOGAYA11-1A-1U-10A,0.191787004,1917.87004
BISH-BABOGAYA11-1A-1U-10A,0.184091528,1840.91528
BISH-BABOGAYA11-1A-1U-10A,0.171057719,1710.57719
BISH-BABOGAYA11-1A-1U-10A,0.179152003,1791.52003
BISH-BABOGAYA11-1A-1U-10A,0.164577136,1645.77136
BISH-BABOGAYA11-1A-1U-10A,0.166812084,1668.12084
BISH-BABOGAYA11-1A-1U-10A,0.176277132,1762.77132
BISH-BABOGAYA11-1A-1U-10A,0.166339442,1663.39442
BISH-BABOGAYA11-1A-1U-10A,0.164020572,1640.20572
BISH-BABOGAYA11-1A-1U-10A,0.179044138,1790.44138
BISH-BABOGAYA11-1A-1U-10A,0.170224594,1702.24594
BISH-BABOGAYA11-1A-1U-10A,0.170079013,1700.79013
BISH-BABOGAYA11-1A-1U-10A,0.19399524,1939.9524
BISH-BABOGAYA11-1A-1U-10A,0.185392559,1853.92559
BISH-BABOGAYA11-1A-1U-10A,0.178780442,1787.80442
BISH-BABOGAYA11-1A-1U-10A,0.181572149,1815.72149
BISH-BABOGAYA11-1A-1U-10A,0.171392602,1713.92602
BISH-BABOGAYA11-1A-1U-10A,0.170690283,1706.90283
BISH-BABOGAYA11-1A-1U-10A,0.173019831,1730.19831
BISH-BABOGAYA11-1A-1U-10A,0.186297857,1862.97857
BISH-BABOGAYA11-1A-1U-10A,0.192986699,1929.86699
BISH-BABOGAYA11-1A-1U-10A,0.179395152,1793.95152
BISH-BABOGAYA11-1A-1U-10A,0.179549352,1795.49352
BISH-BABOGAYA11-1A-1U-10A,0.169064334,1690.64334
BISH-BABOGAYA11-1A-1U-10A,0.171797753,1717.97753
BISH-BABOGAYA11-1A-1U-10A,0.173209773,1732.09773
BISH-BABOGAYA11-1A-1U-10A,0.176847205,1768.47205
BISH-BABOGAYA11-1A-1U-10A,0.173220922,1732.20922
BISH-BABOGAYA11-1A-1U-10A,0.176940133,1769.40133
BISH-BABOGAYA11-1A-1U-10A,0.171622956,1716.22956
BISH-BABOGAYA11-1A-1U-10A,0.166890681,1668.90681
BISH-BABOGAYA11-1A-1U-10A,0.17090459,1709.0459
BISH-BABOGAYA11-1A-1U-10A,0.171286626,1712.86626
BISH-BABOGAYA11-1A-1U-10A,0.175376829,1753.76829
BISH-BABOGAYA11-1A-1U-10A,0.182322377,1823.22377
BISH-BABOGAYA11-1A-1U-10A,0.183688548,1836.88548
BISH-BABOGAYA11-1A-1U-10A,0.175316923,1753.16923
BISH-BABOGAYA11-1A-1U-10A,0.191413541,1914.13541
BISH-BABOGAYA11-1A-1U-10A,0.193493539,1934.93539
BISH-BABOGAYA11-1A-1U-10A,0.165074727,1650.74727
BISH-BABOGAYA11-1A-1U-10A,0.160824038,1608.24038
BISH-BABOGAYA11-1A-1U-10A,0.163266472,1632.66472
BISH-BABOGAYA11-1A-1U-10A,0.160778578,1607.78578
BISH-BABOGAYA11-1A-1U-10A,0.177887061,1778.87061
BISH-BABOGAYA11-1A-1U-10A,0.176650436,1766.50436
BISH-BABOGAYA11-1A-1U-10A,0.162744988,1627.44988
BISH-BABOGAYA11-1A-1U-10A,0.161715262,1617.15262
BISH-BABOGAYA11-1A-1U-10A,0.163379026,1633.79026
BISH-BABOGAYA11-1A-1U-10A,0.156575503,1565.75503
BISH-BABOGAYA11-1A-1U-10A,0.169038645,1690.38645
BISH-BABOGAYA11-1A-1U-10A,0.166666667,1666.66667
BISH-BABOGAYA11-1A-1U-10A,0.151542194,1515.42194
BISH-BABOGAYA11-1A-1U-10A,0.159073056,1590.73056
BISH-BABOGAYA11-1A-1U-10A,0.15716154,1571.6154
BISH-BABOGAYA11-1A-1U-10A,0.167845118,1678.45118
BISH-BABOGAYA11-1A-1U-10A,0.161658031,1616.58031
BISH-BABOGAYA11-1A-1U-10A,0.172550853,1725.50853
BISH-BABOGAYA11-1A-1U-10A,0.166069856,1660.69856
BISH-BABOGAYA11-1A-1U-10A,0.184483591,1844.83591
BISH-BABOGAYA11-1A-1U-10A,0.176791604,1767.91604
BISH-BABOGAYA11-1A-1U-10A,0.172803347,1728.03347
BISH-BABOGAYA11-1A-1U-10A,0.170511001,1705.11001
BISH-BABOGAYA11-1A-1U-10A,0.169797688,1697.97688
BISH-BABOGAYA11-1A-1U-10A,0.16064379,1606.4379
BISH-BABOGAYA11-1A-1U-10A,0.176514866,1765.14866
BISH-BABOGAYA11-1A-1U-10A,0.175165459,1751.65459
BISH-BABOGAYA11-1A-1U-10A,0.160224789,1602.24789
BISH-BABOGAYA11-1A-1U-10A,0.159425649,1594.25649
BISH-BABOGAYA11-1A-1U-10A,0.178375343,1783.75343
BISH-BABOGAYA11-1A-1U-10A,0.177488092,1774.88092
BISH-BABOGAYA11-1A-1U-10A,0.175328384,1753.28384
BISH-BABOGAYA11-1A-1U-10A,0.20036043,2003.6043
BISH-BABOGAYA11-1A-1U-10A,0.196697364,1966.97364
BISH-BABOGAYA11-1A-1U-10A,0.19259962,1925.9962
BISH-BABOGAYA11-1A-1U-10A,0.205386173,2053.86173
BISH-BABOGAYA11-1A-1U-10A,0.195748171,1957.48171
BISH-BABOGAYA11-1A-1U-10A,0.197159198,1971.59198
BISH-BABOGAYA11-1A-1U-10A,0.184645889,1846.45889
BISH-BABOGAYA11-1A-1U-10A,0.187391412,1873.91412
BISH-BABOGAYA11-1A-1U-10A,0.193102574,1931.02574
BISH-BABOGAYA11-1A-1U-10A,0.190964966,1909.64966
BISH-BABOGAYA11-1A-1U-10A,0.193116033,1931.16033
BISH-BABOGAYA11-1A-1U-10A,0.20526449,2052.6449
BISH-BABOGAYA11-1A-1U-10A,0.205296745,2052.96745
BISH-BABOGAYA11-1A-1U-10A,0.216557621,2165.57621
BISH-BABOGAYA11-1A-1U-10A,0.212860168,2128.60168
BISH-BABOGAYA11-1A-1U-10A,0.207686434,2076.86434
BISH-BABOGAYA11-1A-1U-10A,0.208276043,2082.76043
BISH-BABOGAYA11-1A-1U-10A,0.223015873,2230.15873
BISH-BABOGAYA11-1A-1U-10A,0.206818038,2068.18038
BISH-BABOGAYA11-1A-1U-10A,0.216139261,2161.39261
BISH-BABOGAYA11-1A-1U-10A,0.202266397,2022.66397
BISH-BABOGAYA11-1A-1U-10A,0.198953214,1989.53214
BISH-BABOGAYA11-1A-1U-10A,0.19427442,1942.7442
BISH-BABOGAYA11-1A-1U-10A,0.207536343,2075.36343
BISH-BABOGAYA11-1A-1U-10A,0.205678714,2056.78714
BISH-BABOGAYA11-1A-1U-10A,0.19053146,1905.3146
BISH-BABOGAYA11-1A-1U-10A,0.195534793,1955.34793
BISH-BABOGAYA11-1A-1U-10A,0.199628876,1996.28876
BISH-BABOGAYA11-1A-1U-10A,0.188075018,1880.75018
BISH-BABOGAYA11-1A-1U-10A,0.183143756,1831.43756
BISH-BABOGAYA11-1A-1U-10A,0.184008696,1840.08696
BISH-BABOGAYA11-1A-1U-10A,0.189132706,1891.32706
BISH-BABOGAYA11-1A-1U-10A,0.178975132,1789.75132
BISH-BABOGAYA11-1A-1U-10A,0.192221809,1922.21809
BISH-BABOGAYA11-1A-1U-10A,0.186261234,1862.61234
